date,stock_id,type,value,origin_name,report,stock_name,industry
2019-06-30,1240,InventoryIncrease,21806000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-06-30,1240,InterestExpense,1817000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2019-06-30,1240,PayTheInterest,-1967000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2019-06-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,90409000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2019-06-30,1240,ReceivableIncrease,-22940000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-06-30,1240,CashProvidedByInvestingActivities,11726000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-06-30,1240,CashFlowsFromOperatingActivities,90316000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-09-30,1240,RepaymentOfLongTermDebt,0.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,CashBalancesBeginningOfPeriod,12864000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,PropertyAndPlantAndEquipment,-9987000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,PayTheInterest,-2897000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,CashBalancesEndOfPeriod,121740000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,OtherNonCurrentLiabilitiesIncrease,3127000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,CashBalancesIncrease,108876000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,121564000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,DecreaseInShortTermLoans,0.0,短期借款減少,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,NetIncomeBeforeTax,121564000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,CashFlowsFromOperatingActivities,86809000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-09-30,1240,Depreciation,9924000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,AmortizationExpense,41000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,AccountsPayable,-19487000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,AmountDueToRelatedParties,6626000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,InterestExpense,2747000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,TotalIncomeLossItems,-24245000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,CashFlowsProvidedFromFinancingActivities,24009000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-09-30,1240,CashReceivedThroughOperations,46543000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-09-30,1240,InterestIncome,-15000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2019-09-30,1240,RentalPrincipalRepayments,-1433000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,InventoryIncrease,-7985000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,ReceivableIncrease,-23862000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-09-30,1240,CashProvidedByInvestingActivities,-1942000.0,投資活動之淨現金流入(流出),CashFlow,茂生農經,農業科技業
2019-12-31,1240,RepaymentOfLongTermDebt,0.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,PropertyAndPlantAndEquipment,-74943000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,NetIncomeBeforeTax,166546000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,InterestExpense,3532000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,CashFlowsFromOperatingActivities,64100000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-12-31,1240,CashBalancesEndOfPeriod,135379000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,CashBalancesBeginningOfPeriod,12864000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,CashBalancesIncrease,122515000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,InventoryIncrease,-82493000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,CashFlowsProvidedFromFinancingActivities,110349000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-12-31,1240,Depreciation,13671000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,OtherNonCurrentLiabilitiesIncrease,2256000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,TotalIncomeLossItems,-34458000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,RentalPrincipalRepayments,-2113000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,AmortizationExpense,55000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,ProceedsFromLongTermDebt,100000000.0,舉借長期借款,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,DecreaseInShortTermLoans,0.0,短期借款減少,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,AccountsPayable,44693000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,InterestIncome,-52000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,AmountDueToRelatedParties,4856000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,CashReceivedThroughOperations,24530000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2019-12-31,1240,PayTheInterest,-3630000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,IncomeBeforeIncomeTaxFromContinuingOperations,166546000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2019-12-31,1240,ReceivableIncrease,-54366000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2019-12-31,1240,CashProvidedByInvestingActivities,-51934000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-03-31,1240,AmortizationExpense,14000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,AmountDueToRelatedParties,2206000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashBalancesBeginningOfPeriod,135379000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashBalancesEndOfPeriod,250614000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashBalancesIncrease,115235000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashFlowsProvidedFromFinancingActivities,177034000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-03-31,1240,DecreaseInShortTermLoans,0.0,短期借款減少,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,Depreciation,3824000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,IncomeBeforeIncomeTaxFromContinuingOperations,39884000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,InterestExpense,894000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,NetIncomeBeforeTax,39884000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,InterestIncome,0.0,利息收入,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,PropertyAndPlantAndEquipment,-35336000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,PayTheInterest,-968000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashProvidedByInvestingActivities,-44584000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-03-31,1240,OtherNonCurrentLiabilitiesIncrease,-8000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,RepaymentOfLongTermDebt,-100000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashFlowsFromOperatingActivities,-17215000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-03-31,1240,AccountsPayable,-50599000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,TotalIncomeLossItems,-9201000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2020-03-31,1240,ReceivableIncrease,16935000.0,應收帳款（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,InventoryIncrease,30499000.0,存貨（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-03-31,1240,CashReceivedThroughOperations,-16247000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-03-31,1240,RentalPrincipalRepayments,-424000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,AmortizationExpense,27000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,AmountDueToRelatedParties,3036000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,CashBalancesBeginningOfPeriod,135379000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,CashBalancesEndOfPeriod,198542000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,CashBalancesIncrease,63163000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,CashFlowsFromOperatingActivities,119549000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-06-30,1240,CashFlowsProvidedFromFinancingActivities,50759000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-06-30,1240,CashReceivedThroughOperations,99897000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-06-30,1240,DecreaseInShortTermLoans,0.0,短期借款減少,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,Depreciation,8255000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,85729000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,InterestExpense,2301000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,InventoryIncrease,60180000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,NetIncomeBeforeTax,85729000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,InterestIncome,-69000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,OtherNonCurrentLiabilitiesIncrease,-1839000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,PayTheInterest,-2375000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,TotalIncomeLossItems,-45764000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2020-06-30,1240,RepaymentOfLongTermDebt,-100000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,AccountsPayable,-33909000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,PropertyAndPlantAndEquipment,-53320000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,CashProvidedByInvestingActivities,-107145000.0,投資活動之淨現金流入(流出),CashFlow,茂生農經,農業科技業
2020-06-30,1240,RentalPrincipalRepayments,-1971000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2020-06-30,1240,ReceivableIncrease,28824000.0,應收帳款（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,AmortizationExpense,41000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,AmountDueToRelatedParties,4050000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CashBalancesBeginningOfPeriod,135379000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CashBalancesEndOfPeriod,165036000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CashBalancesIncrease,29657000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CashFlowsFromOperatingActivities,128874000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-09-30,1240,CashFlowsProvidedFromFinancingActivities,23166000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-09-30,1240,CashReceivedThroughOperations,115135000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-09-30,1240,Depreciation,13227000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,136705000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,InterestExpense,2864000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,InventoryIncrease,55230000.0,存貨（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,NetIncomeBeforeTax,136705000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,ReceivableIncrease,27461000.0,應收帳款（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,InterestIncome,-116000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,RepaymentOfLongTermDebt,-100000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,RentalPrincipalRepayments,-3218000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,OtherNonCurrentLiabilitiesIncrease,-2309000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,PayTheInterest,-2905000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,CashProvidedByInvestingActivities,-122383000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-09-30,1240,PropertyAndPlantAndEquipment,-65897000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,TotalIncomeLossItems,-75954000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2020-09-30,1240,DecreaseInDepositDeposit,0.0,存出保證金減少,BalanceSheet,茂生農經,農業科技業
2020-09-30,1240,AccountsPayable,-49216000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,NetIncomeBeforeTax,186927000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,InterestExpense,3536000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,CashBalancesEndOfPeriod,104753000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashBalancesBeginningOfPeriod,135379000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,InventoryIncrease,23663000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,Depreciation,18989000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AmortizationExpense,72000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,ProceedsFromLongTermDebt,20000000.0,舉借長期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AmountDueToRelatedParties,7208000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashReceivedThroughOperations,141918000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-12-31,1240,IncomeBeforeIncomeTaxFromContinuingOperations,186927000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,CashFlowsProvidedFromFinancingActivities,-18395000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2020-12-31,1240,RentalPrincipalRepayments,-4641000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,InterestIncome,-194000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,OtherNonCurrentLiabilitiesIncrease,-2014000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,PayTheInterest,-3561000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashBalancesIncrease,-30626000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,TotalIncomeLossItems,-102573000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2020-12-31,1240,DecreaseInDepositDeposit,0.0,存出保證金減少,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,RepaymentOfLongTermDebt,-100000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,AccountsPayable,-21777000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,PropertyAndPlantAndEquipment,-89564000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,ReceivableIncrease,-15242000.0,應收帳款（增加）減少,BalanceSheet,茂生農經,農業科技業
2020-12-31,1240,CashProvidedByInvestingActivities,-167302000.0,投資活動之淨現金流入(流出),CashFlow,茂生農經,農業科技業
2020-12-31,1240,CashFlowsFromOperatingActivities,155071000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-03-31,1240,CashBalancesBeginningOfPeriod,104753000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CashBalancesEndOfPeriod,96210000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,IncomeBeforeIncomeTaxFromContinuingOperations,36195000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,NetIncomeBeforeTax,36195000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,Depreciation,6599000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,AmortizationExpense,49000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,AccountsPayable,32926000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,InterestExpense,643000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,CashFlowsProvidedFromFinancingActivities,65352000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-03-31,1240,CashReceivedThroughOperations,-48709000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-03-31,1240,InterestIncome,-51000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,ProceedsFromLongTermDebt,0.0,舉借長期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RepaymentOfLongTermDebt,-20000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,RentalPrincipalRepayments,-1951000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,OtherNonCurrentLiabilitiesIncrease,-1625000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,PayTheInterest,-549000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CashBalancesIncrease,-8543000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,CashProvidedByInvestingActivities,-24688000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-03-31,1240,PropertyAndPlantAndEquipment,-19782000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,TotalIncomeLossItems,-23280000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2021-03-31,1240,CashFlowsFromOperatingActivities,-49207000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-03-31,1240,AmountDueToRelatedParties,-294000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,InventoryIncrease,-68736000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-03-31,1240,ReceivableIncrease,-13492000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashBalancesBeginningOfPeriod,104753000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashBalancesEndOfPeriod,34119000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,71382000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,NetIncomeBeforeTax,71382000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,Depreciation,13722000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,AmortizationExpense,103000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,AccountsPayable,60467000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,InterestExpense,1402000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,CashFlowsProvidedFromFinancingActivities,41272000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-06-30,1240,PropertyAndPlantAndEquipment,-26399000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,PayTheInterest,-1326000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashProvidedByInvestingActivities,-11552000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-06-30,1240,OtherNonCurrentLiabilitiesIncrease,-1390000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashBalancesIncrease,-70634000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,RepaymentOfLongTermDebt,-20000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,CashFlowsFromOperatingActivities,-100354000.0,營業活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-06-30,1240,AmountDueToRelatedParties,-709000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,TotalIncomeLossItems,-53015000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,CashReceivedThroughOperations,-114654000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-06-30,1240,InterestIncome,-91000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2021-06-30,1240,RentalPrincipalRepayments,-3992000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,InventoryIncrease,-113240000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,ReceivableIncrease,-41822000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-06-30,1240,ProceedsFromLongTermDebt,0.0,舉借長期借款,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,PropertyAndPlantAndEquipment,-36310000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,NetIncomeBeforeTax,100299000.0,本期稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,DecreaseInDepositDeposit,269000.0,存出保證金減少,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashBalancesEndOfPeriod,82380000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashBalancesBeginningOfPeriod,104753000.0,期初現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashBalancesIncrease,-22373000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashFlowsProvidedFromFinancingActivities,72501000.0,籌資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-09-30,1240,OtherNonCurrentLiabilitiesIncrease,-2752000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,InterestExpense,2274000.0,利息費用,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,RentalPrincipalRepayments,-5975000.0,租賃本金償還,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,AmortizationExpense,157000.0,攤銷費用,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,RepaymentOfLongTermDebt,-20000000.0,償還長期借款,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,InterestIncome,-99000.0,利息收入,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,AccountsPayable,26831000.0,應付帳款增加(減少),BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashReceivedThroughOperations,-77604000.0,營運產生之現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-09-30,1240,AmountDueToRelatedParties,-3405000.0,應付帳款-關係人增加(減少),BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,PayTheInterest,-2103000.0,支付之利息,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,IncomeBeforeIncomeTaxFromContinuingOperations,100299000.0,繼續營業單位稅前淨利（淨損）,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,ProceedsFromLongTermDebt,0.0,舉借長期借款,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,InventoryIncrease,-60246000.0,存貨(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,ReceivableIncrease,-29396000.0,應收帳款(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,TotalIncomeLossItems,-69818000.0,收益費損項目合計,IncomeStatement,茂生農經,農業科技業
2021-09-30,1240,CashProvidedByInvestingActivities,-23635000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
2021-09-30,1240,Depreciation,24781000.0,折舊費用,BalanceSheet,茂生農經,農業科技業
2021-09-30,1240,CashFlowsFromOperatingActivities,-71239000.0,營業活動之淨現金流入(流出),CashFlow,茂生農經,農業科技業
2021-12-31,1240,OtherNonCurrentLiabilitiesIncrease,-6288000.0,其他流動資產(增加)減少,BalanceSheet,茂生農經,農業科技業
2021-12-31,1240,PropertyAndPlantAndEquipment,-54559000.0,取得不動產、廠房及設備,BalanceSheet,茂生農經,農業科技業
2021-12-31,1240,CashBalancesEndOfPeriod,76806000.0,期末現金及約當現金餘額,BalanceSheet,茂生農經,農業科技業
2021-12-31,1240,CashBalancesIncrease,-27947000.0,本期現金及約當現金增加（減少）數,BalanceSheet,茂生農經,農業科技業
2021-12-31,1240,CashProvidedByInvestingActivities,-35413000.0,投資活動之淨現金流入（流出）,CashFlow,茂生農經,農業科技業
