date,stock_id,type,value,origin_name,stock_name,industry
2021-03-31,1109,IncomeFromContinuingOperations,400371000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2021-03-31,1109,IncomeAfterTaxes,400371000.0,本期淨利（淨損）,信大,水泥工業
2021-03-31,1109,TotalConsolidatedProfitForThePeriod,359461000.0,本期綜合損益總額,信大,水泥工業
2021-03-31,1109,Revenue,1812350000.0,營業收入,信大,水泥工業
2021-03-31,1109,CostOfGoodsSold,1210449000.0,營業成本,信大,水泥工業
2021-03-31,1109,OperatingIncome,489101000.0,營業利益（損失）,信大,水泥工業
2021-03-31,1109,TotalNonoperatingIncomeAndExpense,28424000.0,營業外收入及支出,信大,水泥工業
2021-03-31,1109,OtherComprehensiveIncome,-40910000.0,其他綜合損益（淨額）,信大,水泥工業
2021-03-31,1109,GrossProfit,601901000.0,營業毛利（毛損）,信大,水泥工業
2021-03-31,1109,EquityAttributableToOwnersOfParent,284417000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2021-03-31,1109,NoncontrollingInterests,115954000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2021-03-31,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,102323000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2021-06-30,1109,OperatingExpenses,114028000.0,營業費用,信大,水泥工業
2021-06-30,1109,TAX,282786000.0,所得稅費用（利益）,信大,水泥工業
2021-06-30,1109,PreTaxIncome,518830000.0,稅前淨利（淨損）,信大,水泥工業
2021-06-30,1109,IncomeFromContinuingOperations,236044000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2021-06-30,1109,IncomeAfterTaxes,236044000.0,本期淨利（淨損）,信大,水泥工業
2021-06-30,1109,TotalConsolidatedProfitForThePeriod,198025000.0,本期綜合損益總額,信大,水泥工業
2021-06-30,1109,Revenue,1885382000.0,營業收入,信大,水泥工業
2021-06-30,1109,CostOfGoodsSold,1271542000.0,營業成本,信大,水泥工業
2021-06-30,1109,OperatingIncome,499812000.0,營業利益（損失）,信大,水泥工業
2021-06-30,1109,TotalNonoperatingIncomeAndExpense,19018000.0,營業外收入及支出,信大,水泥工業
2021-06-30,1109,OtherComprehensiveIncome,-38019000.0,其他綜合損益（淨額）,信大,水泥工業
2021-06-30,1109,GrossProfit,613840000.0,營業毛利（毛損）,信大,水泥工業
2021-06-30,1109,EquityAttributableToOwnersOfParent,161416000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2021-06-30,1109,NoncontrollingInterests,74628000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2021-06-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,61908000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2021-06-30,1109,EPS,0.47,基本每股盈餘（元）,信大,水泥工業
2021-09-30,1109,OperatingExpenses,98739000.0,營業費用,信大,水泥工業
2021-09-30,1109,TAX,66011000.0,所得稅費用（利益）,信大,水泥工業
2021-09-30,1109,PreTaxIncome,200903000.0,稅前淨利（淨損）,信大,水泥工業
2021-09-30,1109,IncomeFromContinuingOperations,134892000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2021-09-30,1109,IncomeAfterTaxes,134892000.0,本期淨利（淨損）,信大,水泥工業
2021-09-30,1109,TotalConsolidatedProfitForThePeriod,132292000.0,本期綜合損益總額,信大,水泥工業
2021-09-30,1109,Revenue,1460377000.0,營業收入,信大,水泥工業
2021-09-30,1109,CostOfGoodsSold,1188840000.0,營業成本,信大,水泥工業
2021-09-30,1109,OperatingIncome,172798000.0,營業利益（損失）,信大,水泥工業
2021-09-30,1109,TotalNonoperatingIncomeAndExpense,28105000.0,營業外收入及支出,信大,水泥工業
2021-09-30,1109,OtherComprehensiveIncome,-2600000.0,其他綜合損益（淨額）,信大,水泥工業
2021-09-30,1109,EquityAttributableToOwnersOfParent,105187000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2021-09-30,1109,NoncontrollingInterests,29705000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
